product_a,product_b,times_bought_together
FUR-CH-4523,OFF-ST-6247,1
FUR-CH-4523,TEC-MA-5003,1
OFF-AR-3456,OFF-ST-4293,1
OFF-AR-3456,OFF-ST-6247,1
OFF-AR-3456,TEC-MA-5003,1
FUR-TA-3769,OFF-FA-2954,1
OFF-PA-5886,OFF-ST-5712,1
OFF-PA-5886,OFF-SU-4322,1
OFF-ST-5712,OFF-SU-4322,1
FUR-CH-5794,OFF-EN-4448,1
FUR-CH-5397,OFF-AR-3482,1
FUR-CH-5397,OFF-BI-3722,1
FUR-CH-5397,OFF-SU-4304,1
FUR-CH-5397,TEC-CO-4780,1
OFF-BI-3722,OFF-SU-4304,1
OFF-BI-3722,TEC-CO-4780,1
OFF-SU-4304,TEC-CO-4780,1
OFF-AR-3482,OFF-BI-3722,1
OFF-AR-3482,OFF-SU-4304,1
FUR-TA-5069,OFF-AR-5924,1
FUR-TA-5069,OFF-PA-4003,1
OFF-AR-5924,OFF-PA-4003,1
FUR-FU-4102,OFF-AR-3492,1
FUR-CH-4699,FUR-CH-5774,1
FUR-CH-4699,TEC-AC-3394,1
FUR-CH-4699,TEC-PH-5844,1
TEC-AC-3394,TEC-PH-5844,1
FUR-CH-5774,TEC-AC-3394,1
FUR-CH-5774,TEC-PH-5844,1
FUR-FU-6237,TEC-AC-5118,1
OFF-AR-5923,OFF-PA-6606,1
FUR-FU-3941,OFF-SU-4987,1
FUR-FU-3941,TEC-AC-5222,1
OFF-SU-4987,TEC-AC-5222,1
OFF-ST-6059,TEC-PH-5337,1
OFF-ST-4296,OFF-ST-6059,1
OFF-ST-4296,TEC-PH-5337,1
OFF-ST-4268,OFF-ST-4296,1
OFF-ST-4268,OFF-ST-6059,1
OFF-ST-4268,TEC-PH-5337,1
OFF-EN-3111,OFF-ST-4096,1
FUR-BO-3902,FUR-BO-5959,1
FUR-BO-3902,FUR-BO-5962,1
FUR-BO-3902,OFF-EN-3111,1
FUR-BO-3902,OFF-ST-4096,1
FUR-BO-5962,OFF-EN-3111,1
FUR-BO-5962,OFF-ST-4096,1
FUR-BO-5959,FUR-BO-5962,1
FUR-BO-5959,OFF-EN-3111,1
FUR-BO-5959,OFF-ST-4096,1
FUR-BO-3648,OFF-PA-3986,1
OFF-BI-3189,OFF-EN-5044,1
FUR-FU-3030,OFF-AR-3476,1
FUR-FU-3030,OFF-BI-3189,1
FUR-FU-3030,OFF-EN-5044,1
OFF-AR-3476,OFF-BI-3189,1
OFF-AR-3476,OFF-EN-5044,1
FUR-BO-3903,FUR-FU-3030,1
FUR-BO-3903,OFF-AR-3476,1
FUR-BO-3903,OFF-BI-3189,1
FUR-BO-3903,OFF-EN-5044,1
TEC-MA-6153,TEC-PH-5839,1
OFF-EN-4454,OFF-FA-5462,1
OFF-EN-4454,TEC-MA-5548,1
OFF-EN-4454,TEC-MA-6147,1
OFF-EN-4454,TEC-PH-3140,1
OFF-EN-3110,OFF-FA-5462,1
OFF-EN-3110,TEC-MA-5548,1
OFF-EN-3110,TEC-PH-3140,1
TEC-MA-5548,TEC-MA-6147,1
TEC-MA-5548,TEC-PH-3140,1
OFF-FA-5462,TEC-MA-5548,1
OFF-FA-5462,TEC-MA-6147,1
OFF-FA-5462,TEC-PH-3140,1
TEC-MA-6147,TEC-PH-3140,1
FUR-TA-5054,OFF-FA-6194,1
OFF-BI-4807,OFF-ST-5702,1
OFF-LA-5390,OFF-SU-2989,1
OFF-PA-4160,OFF-ST-4258,1
OFF-EN-4920,OFF-PA-4160,1
OFF-EN-4920,OFF-ST-4258,1
OFF-EN-4907,OFF-SU-4126,1
OFF-AR-5911,OFF-SU-4126,1
OFF-BI-3295,OFF-LA-4686,1
OFF-ST-6261,TEC-AC-4186,1
OFF-EN-5022,OFF-FA-2954,1
OFF-EN-5022,OFF-LA-6044,1
OFF-FA-2954,OFF-LA-6044,1
FUR-BO-5972,OFF-EN-5022,1
FUR-BO-5972,OFF-FA-2954,1
FUR-BO-5972,OFF-LA-6044,1
OFF-BI-2915,OFF-BI-6382,1
OFF-BI-2915,TEC-CO-3594,1
OFF-BI-2915,TEC-CO-4576,1
OFF-BI-2915,TEC-PH-5340,1
TEC-CO-4576,TEC-PH-5340,1
FUR-FU-5727,OFF-BI-2915,1
FUR-FU-5727,OFF-BI-6382,1
FUR-FU-5727,TEC-CO-3594,1
FUR-FU-5727,TEC-CO-4576,1
FUR-FU-5727,TEC-PH-5340,1
TEC-CO-3594,TEC-CO-4576,1
TEC-CO-3594,TEC-PH-5340,1
OFF-BI-6382,TEC-CO-3594,1
OFF-BI-6382,TEC-CO-4576,1
OFF-BI-6382,TEC-PH-5340,1
OFF-BI-4803,OFF-PA-5851,1
FUR-FU-4103,OFF-EN-3099,1
FUR-FU-3931,FUR-FU-4103,1
FUR-FU-3931,OFF-EN-3099,1
FUR-CH-4563,OFF-AR-3526,1
FUR-FU-4076,TEC-AC-5205,1
FUR-CH-5447,OFF-ST-4029,1
OFF-AR-6108,OFF-EN-4452,1
TEC-CO-3597,TEC-PH-3790,1
TEC-CO-3597,TEC-PH-5353,1
TEC-PH-3790,TEC-PH-5353,1
OFF-BI-3716,OFF-FA-2951,1
FUR-BO-5972,OFF-BI-3716,1
FUR-BO-5972,OFF-FA-2951,1
OFF-EN-3658,OFF-FA-6184,1
TEC-PH-5252,TEC-PH-5840,1
FUR-FU-3930,TEC-PH-5252,1
FUR-FU-3930,TEC-PH-5840,1
FUR-BO-5778,OFF-BI-2897,1
FUR-BO-5778,TEC-AC-5881,1
OFF-BI-2897,TEC-AC-5881,1
OFF-FA-3063,OFF-FA-6198,1
OFF-FA-3063,OFF-ST-5707,1
OFF-FA-6198,OFF-ST-5707,1
OFF-BI-4803,TEC-CO-6004,1
OFF-SU-4118,TEC-CO-5999,1
OFF-SU-4118,TEC-PH-3793,1
TEC-CO-5999,TEC-PH-3793,1
FUR-CH-5773,FUR-FU-3067,1
FUR-CH-5773,OFF-SU-4118,1
FUR-CH-5773,TEC-CO-5999,1
FUR-CH-5773,TEC-PH-3793,1
FUR-FU-3067,OFF-SU-4118,1
FUR-FU-3067,TEC-CO-5999,1
FUR-FU-3067,TEC-PH-3793,1
FUR-FU-4084,OFF-SU-4984,1
OFF-BI-6383,OFF-EN-4437,1
OFF-BI-6383,TEC-CO-4573,1
OFF-BI-6383,TEC-PH-5272,1
OFF-BI-6383,TEC-PH-5842,1
TEC-CO-4573,TEC-PH-5272,1
TEC-CO-4573,TEC-PH-5842,1
OFF-EN-4437,TEC-CO-4573,1
OFF-EN-4437,TEC-PH-5272,1
OFF-EN-4437,TEC-PH-5842,1
TEC-PH-5272,TEC-PH-5842,1
TEC-AC-3395,TEC-AC-3398,1
OFF-BI-2897,TEC-PH-5337,1
FUR-CH-4564,OFF-SU-6181,1
FUR-CH-4564,TEC-MA-5018,1
TEC-CO-4775,TEC-MA-5018,1
OFF-SU-6181,TEC-CO-4775,1
OFF-SU-6181,TEC-MA-5018,1
FUR-CH-5449,TEC-MA-4199,1
OFF-LA-4658,OFF-LA-4663,1
FUR-FU-4101,TEC-MA-5005,1
OFF-AR-3494,OFF-ST-6032,1
OFF-ST-6264,TEC-AC-3403,1
OFF-EN-3662,OFF-SU-4976,1
OFF-AR-3538,OFF-BI-2901,1
OFF-AR-3538,TEC-CO-4579,1
OFF-BI-2901,TEC-CO-4579,1
OFF-LA-3273,OFF-LA-4696,1
OFF-PA-4461,OFF-PA-5854,1
OFF-PA-4461,OFF-SU-4312,1
OFF-PA-5854,OFF-SU-4312,1
OFF-BI-6378,TEC-AC-5195,1
TEC-CO-4780,TEC-MA-5007,1
OFF-EN-4904,TEC-CO-4780,1
OFF-EN-4904,TEC-MA-5007,1
FUR-BO-4860,OFF-EN-4904,1
FUR-BO-4860,TEC-CO-4780,1
FUR-BO-4860,TEC-MA-5007,1
FUR-FU-3935,OFF-EN-4911,1
FUR-FU-3935,OFF-LA-4688,1
FUR-FU-3935,OFF-LA-4696,1
FUR-FU-3935,OFF-PA-4181,1
FUR-FU-3935,OFF-PA-4474,1
FUR-FU-3935,OFF-ST-4259,1
FUR-FU-3935,OFF-ST-6229,1
FUR-FU-3935,OFF-SU-3004,1
FUR-FU-3935,TEC-MA-5513,1
FUR-FU-3935,TEC-PH-3793,1
OFF-ST-4259,OFF-ST-6229,1
OFF-ST-4259,OFF-SU-3004,1
OFF-ST-4259,TEC-MA-5513,1
OFF-ST-4259,TEC-PH-3793,1
TEC-MA-5513,TEC-PH-3793,1
OFF-PA-4474,OFF-ST-4259,1
OFF-PA-4474,OFF-ST-6229,1
OFF-PA-4474,OFF-SU-3004,1
OFF-PA-4474,TEC-MA-5513,1
OFF-PA-4474,TEC-PH-3793,1
OFF-EN-4911,OFF-LA-4688,1
OFF-EN-4911,OFF-LA-4696,1
OFF-EN-4911,OFF-PA-4181,1
OFF-EN-4911,OFF-PA-4474,1
OFF-EN-4911,OFF-ST-4259,1
OFF-EN-4911,OFF-ST-6229,1
OFF-EN-4911,OFF-SU-3004,1
OFF-EN-4911,TEC-MA-5513,1
OFF-EN-4911,TEC-PH-3793,1
OFF-LA-4696,OFF-PA-4181,1
OFF-LA-4696,OFF-PA-4474,1
OFF-LA-4696,OFF-ST-4259,1
OFF-LA-4696,OFF-ST-6229,1
OFF-LA-4696,OFF-SU-3004,1
OFF-LA-4696,TEC-MA-5513,1
OFF-LA-4696,TEC-PH-3793,1
OFF-ST-6229,OFF-SU-3004,1
OFF-ST-6229,TEC-MA-5513,1
OFF-ST-6229,TEC-PH-3793,1
OFF-SU-3004,TEC-MA-5513,1
OFF-SU-3004,TEC-PH-3793,1
OFF-LA-4688,OFF-LA-4696,1
OFF-LA-4688,OFF-PA-4181,1
OFF-LA-4688,OFF-PA-4474,1
OFF-LA-4688,OFF-ST-4259,1
OFF-LA-4688,OFF-ST-6229,1
OFF-LA-4688,OFF-SU-3004,1
OFF-LA-4688,TEC-MA-5513,1
OFF-LA-4688,TEC-PH-3793,1
OFF-PA-4181,OFF-PA-4474,1
OFF-PA-4181,OFF-ST-4259,1
OFF-PA-4181,OFF-ST-6229,1
OFF-PA-4181,OFF-SU-3004,1
OFF-PA-4181,TEC-MA-5513,1
OFF-PA-4181,TEC-PH-3793,1
OFF-ST-6251,TEC-CO-4579,1
OFF-PA-4143,OFF-SU-4133,1
TEC-CO-4581,TEC-CO-4582,1
FUR-CH-4531,OFF-LA-4551,1
FUR-CH-4531,TEC-CO-4581,1
FUR-CH-4531,TEC-CO-4582,1
OFF-LA-4551,TEC-CO-4581,1
OFF-LA-4551,TEC-CO-4582,1
FUR-CH-4682,OFF-AP-4508,1
FUR-CH-5452,OFF-ST-6033,1
OFF-EN-4449,TEC-AC-5874,1
OFF-AP-4949,OFF-ST-4094,1
TEC-AC-5118,TEC-AC-5222,1
FUR-BO-3629,OFF-FA-3044,1
OFF-FA-5471,OFF-LA-3320,1
OFF-FA-5471,OFF-ST-6032,1
OFF-FA-5471,OFF-ST-6057,1
OFF-FA-5471,OFF-SU-6182,1
OFF-FA-5471,TEC-CO-4770,1
OFF-FA-5471,TEC-MA-5018,1
TEC-CO-4770,TEC-MA-5018,1
OFF-BI-6379,OFF-BI-6405,1
OFF-BI-6379,OFF-EN-3669,1
OFF-BI-6379,OFF-FA-5471,1
OFF-BI-6379,OFF-LA-3320,1
OFF-BI-6379,OFF-ST-6032,1
OFF-BI-6379,OFF-SU-6182,1
OFF-BI-6379,TEC-MA-5018,1
OFF-LA-3320,OFF-ST-6032,1
OFF-LA-3320,OFF-ST-6057,1
OFF-LA-3320,OFF-SU-6182,1
OFF-LA-3320,TEC-CO-4770,1
OFF-LA-3320,TEC-MA-5018,1
OFF-BI-3719,OFF-BI-6369,1
OFF-BI-3719,OFF-BI-6379,1
OFF-BI-3719,OFF-BI-6405,1
OFF-BI-3719,OFF-EN-3669,1
OFF-BI-3719,OFF-FA-5471,1
OFF-BI-3719,OFF-LA-3320,1
OFF-BI-3719,OFF-ST-6032,1
OFF-BI-3719,OFF-SU-6182,1
OFF-BI-3719,TEC-CO-4770,1
OFF-BI-3719,TEC-MA-5018,1
OFF-BI-6405,OFF-EN-3669,1
OFF-BI-6405,OFF-FA-5471,1
OFF-BI-6405,OFF-LA-3320,1
OFF-BI-6405,OFF-ST-6032,1
OFF-BI-6405,OFF-SU-6182,1
OFF-BI-6405,TEC-CO-4770,1
OFF-BI-6405,TEC-MA-5018,1
OFF-ST-6057,OFF-SU-6182,1
OFF-ST-6057,TEC-CO-4770,1
OFF-ST-6057,TEC-MA-5018,1
OFF-BI-6369,OFF-BI-6379,1
OFF-BI-6369,OFF-BI-6405,1
OFF-BI-6369,OFF-EN-3669,1
OFF-BI-6369,OFF-FA-5471,1
OFF-BI-6369,OFF-LA-3320,1
OFF-BI-6369,OFF-ST-6032,1
OFF-BI-6369,OFF-ST-6057,1
OFF-BI-6369,OFF-SU-6182,1
OFF-BI-6369,TEC-MA-5018,1
OFF-ST-6032,OFF-ST-6057,1
OFF-ST-6032,OFF-SU-6182,1
OFF-ST-6032,TEC-CO-4770,1
OFF-ST-6032,TEC-MA-5018,1
OFF-SU-6182,TEC-CO-4770,1
OFF-SU-6182,TEC-MA-5018,1
OFF-EN-3669,OFF-FA-5471,1
OFF-EN-3669,OFF-LA-3320,1
OFF-EN-3669,OFF-ST-6032,1
OFF-EN-3669,OFF-ST-6057,1
OFF-EN-3669,OFF-SU-6182,1
OFF-EN-3669,TEC-CO-4770,1
OFF-EN-3669,TEC-MA-5018,1
OFF-BI-3188,TEC-AC-5201,1
OFF-AR-3546,OFF-BI-3188,1
OFF-AR-3546,TEC-AC-5201,1
FUR-TA-4636,OFF-AR-3546,1
FUR-TA-4636,OFF-BI-3188,1
FUR-TA-4636,TEC-AC-5201,1
FUR-BO-3642,FUR-TA-4636,1
FUR-BO-3642,OFF-AR-3546,1
FUR-BO-3642,OFF-BI-3188,1
FUR-BO-3642,TEC-AC-5201,1
FUR-CH-5775,OFF-ST-5691,1
OFF-AR-5926,OFF-SU-2987,1
FUR-FU-3943,OFF-AR-3453,1
FUR-FU-3943,OFF-AR-5926,1
FUR-FU-3943,OFF-SU-2987,1
OFF-AR-3453,OFF-AR-5926,1
OFF-AR-3453,OFF-SU-2987,1
OFF-LA-5398,TEC-PH-5350,1
OFF-LA-5387,OFF-LA-5398,1
OFF-LA-5387,TEC-PH-5350,1
FUR-CH-5413,OFF-LA-5387,1
FUR-CH-5413,OFF-LA-5398,1
FUR-CH-5413,TEC-PH-5350,1
FUR-BO-3888,FUR-CH-5413,1
FUR-BO-3888,OFF-LA-5387,1
FUR-BO-3888,OFF-LA-5398,1
FUR-BO-3888,TEC-PH-5350,1
FUR-CH-4629,FUR-FU-3036,1
FUR-CH-4629,FUR-FU-6243,1
FUR-FU-3036,FUR-FU-6243,1
FUR-BO-5960,TEC-MA-5567,1
TEC-MA-5004,TEC-PH-5846,1
OFF-BI-4828,TEC-MA-5004,1
OFF-BI-4828,TEC-PH-5846,1
FUR-CH-4518,FUR-FU-6278,1
OFF-LA-4696,TEC-PH-5262,1
FUR-FU-3039,TEC-PH-3150,1
OFF-AP-3573,OFF-AP-4719,1
OFF-BI-4808,TEC-PH-5338,1
OFF-BI-6374,TEC-MA-5012,1
FUR-BO-5949,OFF-BI-6374,1
FUR-BO-5949,TEC-MA-5012,1
FUR-CH-4704,OFF-SU-6160,1
OFF-AP-4736,TEC-PH-5339,1
OFF-AP-4731,OFF-AP-4736,1
OFF-AP-4731,TEC-PH-5339,1
OFF-PA-4007,TEC-CO-4791,1
OFF-PA-4007,TEC-MA-6139,1
OFF-PA-4007,TEC-PH-3139,1
TEC-MA-6139,TEC-PH-3139,1
TEC-CO-4791,TEC-MA-6139,1
TEC-CO-4791,TEC-PH-3139,1
FUR-BO-3639,OFF-PA-4007,1
FUR-BO-3639,TEC-CO-4791,1
FUR-BO-3639,TEC-MA-6139,1
OFF-FA-6187,OFF-LA-3310,1
FUR-CH-4544,FUR-CH-5440,1
OFF-BI-4826,TEC-CO-3610,1
FUR-BO-4850,OFF-LA-4663,1
OFF-EN-4448,OFF-FA-6194,1
OFF-BI-6403,OFF-EN-4448,1
OFF-BI-6403,OFF-FA-6194,1
OFF-PA-4480,OFF-ST-4057,1
FUR-FU-5736,OFF-AR-6112,1
FUR-CH-5396,FUR-CH-5756,1
FUR-CH-5396,OFF-BI-2895,1
FUR-CH-5396,OFF-PA-4159,1
FUR-CH-5396,TEC-AC-5127,1
OFF-PA-4159,TEC-AC-5127,1
FUR-CH-5756,OFF-BI-2895,1
FUR-CH-5756,OFF-PA-4159,1
FUR-CH-5756,TEC-AC-5127,1
OFF-BI-2895,OFF-PA-4159,1
OFF-BI-2895,TEC-AC-5127,1
OFF-FA-5483,OFF-FA-6189,1
FUR-CH-4561,OFF-PA-4001,1
OFF-FA-5486,OFF-PA-5877,1
OFF-FA-3044,TEC-PH-5342,1
OFF-AP-3865,OFF-LA-3311,1
OFF-AP-3865,OFF-ST-6048,1
OFF-LA-3311,OFF-ST-6048,1
OFF-LA-5377,TEC-AC-3387,1
OFF-BI-3719,OFF-LA-5377,1
OFF-BI-3719,TEC-AC-3387,1
OFF-FA-5478,OFF-FA-6197,1
OFF-FA-5478,OFF-ST-6283,1
OFF-FA-5478,OFF-SU-3001,1
OFF-FA-5478,TEC-CO-5997,1
OFF-ST-6283,OFF-SU-3001,1
OFF-ST-6283,TEC-CO-5997,1
OFF-FA-6197,OFF-ST-6283,1
OFF-FA-6197,OFF-SU-3001,1
OFF-FA-6197,TEC-CO-5997,1
OFF-SU-3001,TEC-CO-5997,1
OFF-AP-4725,OFF-PA-4169,1
FUR-FU-5740,OFF-AP-3873,1
FUR-FU-5740,OFF-EN-3090,1
OFF-AP-3873,OFF-EN-3090,1
FUR-CH-5372,FUR-FU-6258,1
FUR-CH-5372,OFF-PA-6618,1
FUR-FU-6258,OFF-EN-4915,1
FUR-FU-6258,OFF-PA-6618,1
OFF-EN-4915,OFF-PA-6618,1
FUR-BO-5942,FUR-CH-5372,1
FUR-BO-5942,FUR-FU-6258,1
FUR-BO-5942,OFF-EN-4915,1
FUR-BO-5942,OFF-PA-6618,1
OFF-ST-4080,OFF-SU-4136,1
OFF-ST-4080,TEC-MA-5503,1
OFF-AR-3493,OFF-ST-4080,1
OFF-AR-3493,OFF-SU-4136,1
OFF-AR-3493,TEC-MA-5503,1
OFF-SU-4136,TEC-MA-5503,1
FUR-BO-5785,TEC-AC-5115,1
FUR-FU-3023,OFF-EN-3666,1
FUR-FU-3023,OFF-FA-2960,1
FUR-FU-3023,OFF-FA-3055,1
FUR-FU-3023,OFF-LA-4529,1
FUR-FU-3023,TEC-CO-4777,1
OFF-LA-4529,TEC-CO-4777,1
FUR-CH-5394,FUR-CH-5452,1
FUR-CH-5394,FUR-FU-3023,1
FUR-CH-5394,OFF-EN-3666,1
FUR-CH-5394,OFF-FA-2960,1
FUR-CH-5394,OFF-FA-3055,1
FUR-CH-5394,OFF-LA-4529,1
FUR-CH-5394,TEC-CO-4777,1
OFF-EN-3666,OFF-FA-2960,1
OFF-EN-3666,OFF-FA-3055,1
OFF-EN-3666,OFF-LA-4529,1
OFF-EN-3666,TEC-CO-4777,1
OFF-FA-3055,OFF-LA-4529,1
OFF-FA-3055,TEC-CO-4777,1
OFF-FA-2960,OFF-FA-3055,1
OFF-FA-2960,OFF-LA-4529,1
OFF-FA-2960,TEC-CO-4777,1
FUR-CH-5452,FUR-FU-3023,1
FUR-CH-5452,OFF-EN-3666,1
FUR-CH-5452,OFF-FA-2960,1
FUR-CH-5452,OFF-FA-3055,1
FUR-CH-5452,OFF-LA-4529,1
FUR-CH-5452,TEC-CO-4777,1
OFF-EN-3658,OFF-EN-4926,1
FUR-CH-5443,OFF-EN-3658,1
FUR-CH-5443,OFF-EN-4926,1
OFF-ST-6067,TEC-AC-4165,1
OFF-PA-3989,OFF-ST-6067,1
OFF-PA-3989,TEC-AC-4165,1
FUR-FU-3955,OFF-PA-3989,1
FUR-FU-3955,OFF-ST-6067,1
FUR-FU-3955,TEC-AC-4165,1
OFF-AR-6122,OFF-BI-4826,1
FUR-CH-4655,OFF-AR-6122,1
FUR-CH-4655,OFF-BI-4826,1
FUR-CH-4655,TEC-CO-3705,1
OFF-BI-4826,TEC-CO-3705,1
OFF-AP-4501,OFF-PA-4463,1
TEC-AC-5200,TEC-CO-3592,1
OFF-LA-4537,TEC-AC-4178,1
OFF-LA-4537,TEC-AC-5200,1
OFF-LA-4537,TEC-CO-3592,1
OFF-BI-6398,OFF-LA-4537,1
OFF-BI-6398,TEC-AC-4178,1
OFF-BI-6398,TEC-AC-5200,1
OFF-BI-6398,TEC-CO-3592,1
TEC-AC-4178,TEC-AC-5200,1
TEC-AC-4178,TEC-CO-3592,1
OFF-PA-3989,OFF-SU-4123,1
OFF-PA-3989,TEC-AC-4174,1
OFF-SU-4123,TEC-AC-4174,1
FUR-CH-5452,FUR-CH-5796,1
FUR-CH-5452,OFF-PA-3989,1
FUR-CH-5452,OFF-SU-4123,1
FUR-CH-5796,OFF-PA-3989,1
FUR-CH-5796,OFF-SU-4123,1
FUR-CH-5796,TEC-AC-4174,1
FUR-FU-5720,OFF-LA-3323,1
FUR-FU-6270,OFF-LA-6042,1
OFF-SU-6165,TEC-CO-6000,1
FUR-BO-3900,OFF-AR-3498,1
OFF-LA-3312,TEC-MA-5503,1
OFF-LA-3312,TEC-PH-5835,1
FUR-CH-5759,FUR-FU-5735,1
FUR-CH-5759,OFF-AP-4493,1
FUR-CH-5759,OFF-AR-3544,1
FUR-CH-5759,OFF-AR-5922,1
FUR-CH-5759,OFF-FA-6193,1
FUR-CH-5759,OFF-LA-3312,1
FUR-CH-5759,TEC-MA-5503,1
FUR-CH-5759,TEC-PH-5835,1
OFF-FA-6193,OFF-LA-3312,1
OFF-FA-6193,TEC-MA-5503,1
OFF-FA-6193,TEC-PH-5835,1
OFF-AP-4493,OFF-AR-3544,1
OFF-AP-4493,OFF-AR-5922,1
OFF-AP-4493,OFF-FA-6193,1
OFF-AP-4493,OFF-LA-3312,1
OFF-AP-4493,TEC-MA-5503,1
OFF-AP-4493,TEC-PH-5835,1
OFF-AR-5922,OFF-FA-6193,1
OFF-AR-5922,OFF-LA-3312,1
OFF-AR-5922,TEC-MA-5503,1
OFF-AR-5922,TEC-PH-5835,1
TEC-MA-5503,TEC-PH-5835,1
OFF-AR-3544,OFF-AR-5922,1
OFF-AR-3544,OFF-FA-6193,1
OFF-AR-3544,OFF-LA-3312,1
OFF-AR-3544,TEC-MA-5503,1
OFF-AR-3544,TEC-PH-5835,1
FUR-FU-5735,OFF-AP-4493,1
FUR-FU-5735,OFF-AR-3544,1
FUR-FU-5735,OFF-AR-5922,1
FUR-FU-5735,OFF-FA-6193,1
FUR-FU-5735,OFF-LA-3312,1
FUR-FU-5735,TEC-MA-5503,1
FUR-FU-5735,TEC-PH-5835,1
OFF-BI-4825,OFF-FA-3056,1
OFF-LA-5376,TEC-AC-3380,1
OFF-LA-5392,OFF-PA-4466,1
OFF-LA-5392,OFF-ST-4055,1
OFF-LA-5392,TEC-CO-4779,1
OFF-AP-4963,OFF-AR-6120,1
OFF-AP-4963,OFF-BI-6399,1
OFF-AP-4963,OFF-FA-6201,1
OFF-AP-4963,OFF-LA-4549,1
OFF-AP-4963,OFF-LA-5392,1
OFF-AP-4963,OFF-PA-4466,1
OFF-AP-4963,OFF-ST-4055,1
OFF-AP-4963,TEC-CO-4779,1
OFF-PA-4466,OFF-ST-4055,1
OFF-PA-4466,TEC-CO-4779,1
OFF-ST-4055,TEC-CO-4779,1
OFF-AR-6120,OFF-BI-6399,1
OFF-AR-6120,OFF-FA-6201,1
OFF-AR-6120,OFF-LA-4549,1
OFF-AR-6120,OFF-LA-5392,1
OFF-AR-6120,OFF-PA-4466,1
OFF-AR-6120,OFF-ST-4055,1
OFF-AR-6120,TEC-CO-4779,1
OFF-AP-3861,OFF-AP-4963,1
OFF-AP-3861,OFF-AR-6120,1
OFF-AP-3861,OFF-FA-6201,1
OFF-AP-3861,OFF-LA-4549,1
OFF-AP-3861,OFF-LA-5392,1
OFF-AP-3861,OFF-PA-4466,1
OFF-AP-3861,OFF-ST-4055,1
OFF-AP-3861,TEC-CO-4779,1
FUR-CH-5753,FUR-FU-3955,1
FUR-CH-5753,OFF-AP-3861,1
FUR-CH-5753,OFF-AP-4963,1
FUR-CH-5753,OFF-AR-6120,1
FUR-CH-5753,OFF-BI-6399,1
FUR-CH-5753,OFF-FA-6201,1
FUR-CH-5753,OFF-LA-4549,1
FUR-CH-5753,OFF-LA-5392,1
FUR-CH-5753,OFF-PA-4466,1
FUR-CH-5753,OFF-ST-4055,1
FUR-CH-5753,TEC-CO-4779,1
OFF-FA-6201,OFF-LA-4549,1
OFF-FA-6201,OFF-LA-5392,1
OFF-FA-6201,OFF-PA-4466,1
OFF-FA-6201,OFF-ST-4055,1
OFF-FA-6201,TEC-CO-4779,1
FUR-BO-5961,FUR-CH-5753,1
FUR-BO-5961,FUR-FU-3955,1
FUR-BO-5961,OFF-AP-3861,1
FUR-BO-5961,OFF-AP-4963,1
FUR-BO-5961,OFF-BI-6399,1
FUR-BO-5961,OFF-FA-6201,1
FUR-BO-5961,OFF-LA-4549,1
FUR-BO-5961,OFF-LA-5392,1
FUR-BO-5961,OFF-PA-4466,1
FUR-BO-5961,OFF-ST-4055,1
FUR-BO-5961,TEC-CO-4779,1
FUR-FU-3955,OFF-AP-3861,1
FUR-FU-3955,OFF-AP-4963,1
FUR-FU-3955,OFF-AR-6120,1
FUR-FU-3955,OFF-BI-6399,1
FUR-FU-3955,OFF-LA-4549,1
FUR-FU-3955,OFF-LA-5392,1
FUR-FU-3955,OFF-PA-4466,1
FUR-FU-3955,OFF-ST-4055,1
FUR-FU-3955,TEC-CO-4779,1
OFF-BI-6399,OFF-FA-6201,1
OFF-BI-6399,OFF-LA-4549,1
OFF-BI-6399,OFF-LA-5392,1
OFF-BI-6399,OFF-PA-4466,1
OFF-BI-6399,OFF-ST-4055,1
OFF-BI-6399,TEC-CO-4779,1
OFF-LA-4549,OFF-LA-5392,1
OFF-LA-4549,OFF-PA-4466,1
OFF-LA-4549,OFF-ST-4055,1
OFF-LA-4549,TEC-CO-4779,1
TEC-AC-4186,TEC-PH-3805,1
OFF-AR-6119,OFF-AR-6127,1
OFF-ST-6023,TEC-MA-5004,1
OFF-ST-6023,TEC-PH-5845,1
TEC-MA-5004,TEC-PH-5845,1
OFF-BI-6385,OFF-FA-3070,1
FUR-FU-3026,FUR-FU-4034,1
FUR-FU-3026,FUR-TA-3337,1
FUR-FU-3026,OFF-SU-6181,1
FUR-FU-4034,FUR-TA-3337,1
FUR-FU-4034,OFF-SU-6181,1
FUR-TA-3337,OFF-SU-6181,1
OFF-ST-4260,TEC-AC-5200,1
OFF-BI-4810,OFF-SU-2978,1
OFF-BI-4803,OFF-BI-4810,1
OFF-BI-4803,OFF-SU-2978,1
OFF-BI-3737,OFF-PA-4002,1
OFF-FA-2949,TEC-PH-5336,1
OFF-SU-6181,TEC-CO-3683,1
OFF-SU-6181,TEC-MA-5006,1
OFF-SU-6181,TEC-MA-5514,1
TEC-CO-3683,TEC-MA-5006,1
TEC-CO-3683,TEC-MA-5514,1
FUR-FU-4103,FUR-FU-6236,1
FUR-FU-4103,OFF-FA-2940,1
FUR-FU-4103,OFF-FA-2958,1
FUR-FU-4103,OFF-SU-6181,1
FUR-FU-4103,TEC-CO-3683,1
FUR-FU-4103,TEC-MA-5006,1
FUR-FU-4103,TEC-MA-5514,1
OFF-FA-2940,OFF-FA-2958,1
OFF-FA-2940,OFF-SU-6181,1
OFF-FA-2940,TEC-CO-3683,1
